boiled rice, health drinks, mosquito repellent, other rice products, raw rice, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, gourd / cucumber, other sweets, other vegetables, root vegetables, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,,,
exotic vegetables, healthy / digestive biscuits, other vegetables, raw rice,,,,,,,,,,,,,,,,,,,,,,,,
chips, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
bread, home / air freshener, organic juices,,,,,,,,,,,,,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, jaggery, other dals, sooji / rava, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,,,,,,,,,,,
other rice products, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, other vegetables, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, cut vegetables, drain cleaners, gourd / cucumber, liquid soaps / bars, other vegetables, rice flour, root vegetables, toothpaste,,,,,,,,,,,,,,,,,,,
boiled rice, curd, moong dal, other dals, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,
cut vegetables, organic f/v, other dals, other vegetables, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,,,
sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, butter / cream, chips, organic f/v, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
moong dal, other vegetables, raw rice, root vegetables, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,
jaggery, other vegetables, phenyles / acids, raw rice, root vegetables, sugar, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,,
moong dal, namkeen, salty biscuits, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,,,
banana, butter / cream, curd, moong dal, mosquito repellent, organic rice / rice products, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,
exotic vegetables, organic f/v, organic salt,sugar / jaggery, raisins, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
liquid soaps / bars, organic f/v, organic flours, other rice products, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
cream biscuits, namkeen,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
ghee, organic masalas / spices, other dals, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, beans, organic f/v, other dals, other vegetables, raw peanuts, raw rice, root vegetables, sooji / rava, sunflower oils, toor dal, urad dal, whole spices,,,,,,,,,,,,,,
cooking paste, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, boiled rice, moong dal, mosquito repellent, other dals, other flours, other rice products, raw rice, root vegetables, sooji / rava, sugar, toor dal,,,,,,,,,,,,,,,,
curd, regular pasta, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, jaggery, other vegetables, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,,,
cashews, other dals, other dry fruits, sugar,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, ground coffee, namkeen, other vegetables, root vegetables, toothpaste,,,,,,,,,,,,,,,,,,,,,,
banana, basmati rice, cookies, cream biscuits, energy drinks, exotic vegetables, ice creams / desserts, organic f/v, other dals, other rice products, other vegetables, raw rice, sooji / rava, toor dal, whole spices,,,,,,,,,,,,,
banana,,,,,,,,,,,,,,,,,,,,,,,,,,,
bread, mosquito repellent, rodent control,,,,,,,,,,,,,,,,,,,,,,,,,
other dals, raw rice, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,
beans, chips, exotic vegetables, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
beans, ghee, organic baby foods, other dals, root vegetables, sooji / rava, sugar, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, besan, cashews, exotic vegetables, jaggery, moong dal, other dals, other dry fruits, raw rice, shoe polish, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,
beans, besan, cream biscuits, gourd / cucumber, other dals, other vegetables, root vegetables, shampoo, sooji / rava, urad dal,,,,,,,,,,,,,,,,,,
beans, bread, eggs, glucose, marie / milk biscuits, health drinks, liquid soaps / bars, organic dals / pulses, organic flours, organic salt,sugar / jaggery, root vegetables, snacky nuts,,,,,,,,,,,,,,,
avalakki / poha, banana, beans, cooking paste, cream biscuits, other vegetables, ready baking mixes, root vegetables, snacky nuts, urad dal, whole spices,,,,,,,,,,,,,,,,,
banana, exotic vegetables, instant pastas, organic f/v, organic flours, other flours, other vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,
beans, bread, ice creams / desserts, moong dal, namkeen, other dals, other vegetables,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, corn snacks, healthy / digestive biscuits, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,,
other sweets, shaving blade / razors,,,,,,,,,,,,,,,,,,,,,,,,,,
besan, exotic vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, instant noodles, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
health drinks, organic f/v, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, gourd / cucumber, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, health drinks, toor dal,,,,,,,,,,,,,,,,,,,,,,,,
other rice products,,,,,,,,,,,,,,,,,,,,,,,,,,,
cooking paste, cut vegetables, health drinks, instant noodles, other dals, raw rice, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,
banana, beans, cream biscuits, moong dal, other dals, other rice products, other vegetables, raisins, root vegetables, snacky nuts, soya products, sugar, sugar cubes, toor dal, urad dal,,,,,,,,,,,,,
gourd / cucumber, organic f/v, other vegetables, root vegetables, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables, moong dal, organic dals / pulses, organic f/v, organic flours, organic masalas / spices, other dals, other vegetables, root vegetables, whole grains, whole spices,,,,,,,,,,,,,,,,
avalakki / poha, besan, glucose, marie / milk biscuits, hair colors / dyes, healthy / digestive biscuits, jaggery, other dals, other vegetables, raw peanuts, raw rice, root vegetables, sooji / rava, sugar, toor dal, whole spices,,,,,,,,,,,,
banana, beans, healthy / digestive biscuits, other vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other dals, other vegetables, root vegetables, sugar, toor dal,,,,,,,,,,,,,,,,,,,,,
other rice products, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, moong dal, other dals, other vegetables, raw rice, sugar, whole spices,,,,,,,,,,,,,,,,,,,,
bread, organic dals / pulses, organic rice / rice products,,,,,,,,,,,,,,,,,,,,,,,,,
organic f/v, organic masalas / spices,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, cashews, other dals, raisins, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,
organic masalas / spices, other rice products, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,
cookies, organic f/v, sooji / rava, toor dal,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, other vegetables, raisins, raw peanuts, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, curd, maida,,,,,,,,,,,,,,,,,,,,,,,,
beans, ground coffee, sooji / rava, toor dal,,,,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, bread, cookies, exotic vegetables, frozen veg food,,,,,,,,,,,,,,,,,,,,,,,
curd, moong dal, phenyles / acids, root vegetables, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,,
cookies, cream biscuits, namkeen,,,,,,,,,,,,,,,,,,,,,,,,,
ladles / spatulas,,,,,,,,,,,,,,,,,,,,,,,,,,,
health drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,
diapers / wipes, health supplements, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
beverages, exotic vegetables, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,
cakes,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, besan, car freshener, gourd / cucumber, namkeen, other rice products, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,
curd, exotic vegetables, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
cashews, cream biscuits, eggs, exotic vegetables, ice creams / desserts, organic rice / rice products, other dals, other dry fruits, root vegetables, shampoo, sugar,,,,,,,,,,,,,,,,,
liquid soaps / bars, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
hand wash, moong dal, namkeen, other dals, raw peanuts, snacky nuts, toor dal,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, chilli / soya sauces, honey, maida, namkeen, other dals, other vegetables, raw rice, sugar,,,,,,,,,,,,,,,,,,
basmati rice, exotic vegetables, other juices,,,,,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, gourd / cucumber, moong dal, other dals, other vegetables, raisins, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,
beans, other vegetables, root vegetables, whole grains,,,,,,,,,,,,,,,,,,,,,,,,
cakes, hair colors / dyes, ice creams / desserts, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
beans, besan, cashews, other dals, other vegetables, raisins, root vegetables,,,,,,,,,,,,,,,,,,,,,
boiled rice, bread, cashews, gourd / cucumber, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, raw rice, toor dal,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables, shaving blade / razors,,,,,,,,,,,,,,,,,,,,,,,,,,
moong dal, organic f/v, other dry fruits, sunflower oils, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,,
instant pastas, namkeen, raw peanuts, snacky nuts, whole spices,,,,,,,,,,,,,,,,,,,,,,,
bread, ice creams / desserts,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, moong dal, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
chips, honey, instant noodles, other flours, other rice products, other sauces, root vegetables,,,,,,,,,,,,,,,,,,,,,
other vegetables, shaving blade / razors,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other rice products, other vegetables, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, gourd / cucumber, health drinks, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
besan, exotic vegetables, maida, other juices, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
namkeen, oats, raw peanuts, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,
banana, cream biscuits, exotic vegetables, glucose, marie / milk biscuits, hand sanitizer, organic dals / pulses, organic f/v, organic flours, organic rice / rice products, organic salt,sugar / jaggery, other vegetables, raw rice, root vegetables, sugar, whole grains,,,,,,,,,,,
moong dal, namkeen,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, moong dal,,,,,,,,,,,,,,,,,,,,,,,,,
banana, boiled rice, gourd / cucumber, organic f/v, organic flours, organic rice / rice products, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,
banana, curd, regular pasta, rodent control, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, namkeen,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cooking paste, ghee, health drinks, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,
organic dals / pulses, organic f/v, other dals, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, cookies, exotic vegetables, glucose, marie / milk biscuits, namkeen, other dry fruits, sooji / rava,,,,,,,,,,,,,,,,,,,,
banana, beans, corn snacks, gourd / cucumber, namkeen, other rice products, other vegetables, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,
gourd / cucumber, moong dal, namkeen, other vegetables, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, milk, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
banana, beans, other dals, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, cream biscuits, gourd / cucumber, moong dal, organic f/v, other dals, other vegetables, raisins, raw rice, root vegetables, tomato ketchup, toor dal, urad dal, whole spices,,,,,,,,,,,,
beans, gourd / cucumber, health drinks, organic masalas / spices, other dry fruits, raisins, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,
jaggery, liquid soaps / bars, moong dal, other dals, sugar, sunflower oils, urad dal,,,,,,,,,,,,,,,,,,,,,
cashews, other dry fruits, powdered spices,,,,,,,,,,,,,,,,,,,,,,,,,
maida, organic f/v, organic masalas / spices, other dry fruits, other vegetables, urad dal,,,,,,,,,,,,,,,,,,,,,,
sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables, gourd / cucumber, namkeen, organic f/v, root vegetables, snacky nuts, whole spices,,,,,,,,,,,,,,,,,,,,
banana, eggs, moong dal, organic f/v, other vegetables, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, hair colors / dyes,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, instant noodles, instant pastas, moong dal, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,
corn snacks, exotic vegetables, namkeen, raisins, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, mosquito repellent, other vegetables, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,
banana, beans, organic masalas / spices, other vegetables, raw rice, rice flour, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,
banana, beans, exotic vegetables, instant noodles, instant pastas, organic f/v, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, bread, organic f/v, other vegetables, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,,
diapers / wipes, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
basmati rice, beans, cooking paste, ghee, gourd / cucumber, jaggery, maida, moong dal, other dals, other dry fruits, other vegetables, raw peanuts, raw rice, rice flour, root vegetables, shampoo, sooji / rava, sugar, toor dal, urad dal, whole spices,,,,,,,
beans, gourd / cucumber, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
other flours, pet food, raw rice, sooji / rava, sugar, toor dal, toothpaste,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, health drinks, organic dals / pulses,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, jaggery, namkeen, other sweets, other vegetables, root vegetables, snacky nuts, sugar, sugar cubes,,,,,,,,,,,,,,,,,
banana, exotic vegetables, healthy / digestive biscuits, organic f/v, salty biscuits,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, other dals, other vegetables, root vegetables, sunflower oils,,,,,,,,,,,,,,,,,,,,,,
banana, curd, liquid soaps / bars, moong dal, other sauces, sooji / rava, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans,,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, beans, cooking sauce, cream biscuits, exotic vegetables, ghee, gourd / cucumber, organic flours, other dals, other oils, other vegetables, root vegetables, sooji / rava, sugar,,,,,,,,,,,,,
avalakki / poha, exotic vegetables, other dals, other dry fruits,,,,,,,,,,,,,,,,,,,,,,,,
basmati rice, chilli / soya sauces, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,,
bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
cakes, health drinks, namkeen, organic f/v, organic masalas / spices, other juices,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, bread, corn snacks, ghee, namkeen, organic masalas / spices, other sweets, ready mix, root vegetables,,,,,,,,,,,,,,,,,,
beans, besan, bread, organic f/v, other vegetables, raw rice, root vegetables, sunflower oils,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, organic f/v, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
curd, organic f/v, organic flours, organic masalas / spices, organic rice / rice products, organic salt,sugar / jaggery, yogurt / lassi,,,,,,,,,,,,,,,,,,,,
liquid detergent, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, other pickle, other rice products, other vegetables, snacky nuts, sugar, toothpaste,,,,,,,,,,,,,,,,,,,,
banana, cashews, health drinks, healthy / digestive biscuits, honey, moong dal, other dry fruits, other vegetables, raisins, raw rice, root vegetables,,,,,,,,,,,,,,,,,
exotic vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, honey, other dals, other vegetables, root vegetables, sooji / rava, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,
hair colors / dyes,,,,,,,,,,,,,,,,,,,,,,,,,,,
healthy / digestive biscuits,,,,,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, moong dal, other juices, other vegetables, root vegetables, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,
other dals, raw rice, sugar,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,,
beans, cashews, cream biscuits, gourd / cucumber, other dals, other vegetables, regular pasta, root vegetables,,,,,,,,,,,,,,,,,,,,
avalakki / poha, frozen chicken, organic f/v, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, beans, home / air freshener, instant pastas, mango juices, other vegetables, raisins, regular pasta, root vegetables,,,,,,,,,,,,,,,,,,
banana, beans, other dals, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, organic f/v, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
cashews, mosquito repellent, other rice products, sooji / rava, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, other dals, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
hair colors / dyes, jaggery, moong dal, organic dals / pulses, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, ground coffee, other dals, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, boiled rice, gourd / cucumber, other dals, other rice products, other vegetables, root vegetables, sunflower oils, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,
exotic vegetables, gourd / cucumber, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, besan, gourd / cucumber, muffins, cookies / rusk, organic f/v, other dals, other dry fruits,,,,,,,,,,,,,,,,,,,
organic dals / pulses, organic flours, organic rice / rice products,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, moong dal, other dals, other vegetables, raw peanuts, rice flour, shaving blade / razors, sooji / rava, sugar, toor dal, whole spices,,,,,,,,,,,,,,,,
basmati rice, cashews, face wash, health drinks, namkeen, phenyles / acids, raisins, sugar, whole spices,,,,,,,,,,,,,,,,,,,
organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, namkeen, tomato ketchup, toothpaste,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, exotic vegetables, organic dals / pulses, organic f/v, organic salt,sugar / jaggery, other vegetables, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,
other dry fruits, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
mosquito repellent, ready mix,,,,,,,,,,,,,,,,,,,,,,,,,,
chips, other flours, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, moong dal, other vegetables, phenyles / acids, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, corn snacks,,,,,,,,,,,,,,,,,,,,,,,,,
banana, curd, exotic vegetables, gourd / cucumber, mosquito repellent, organic f/v,,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, cakes, cookies, frozen veg food, health drinks, muffins, cookies / rusk, namkeen, ready baking mixes, root vegetables, sugar, veg / fruit,,,,,,,,,,,,,,,,
beans, cooking sauce, exotic vegetables, ground coffee, mango juices, other vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,
banana, beans, exotic vegetables, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, gourd / cucumber, moong dal, other rice products, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,,
bread, gourd / cucumber, organic dals / pulses, organic f/v, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
jaggery, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, health drinks, raw rice, root vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, beans, namkeen, other dry fruits, other rice products, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,
banana, bread, cookies, cream biscuits, curd, other vegetables, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,
namkeen, other vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,,,
banana, besan, bread, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,,
glucose, marie / milk biscuits, other rice products, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, bread, other dals, other rice products, root vegetables, snacky nuts, whole spices,,,,,,,,,,,,,,,,,,,
beans, cooking paste, gourd / cucumber, other dals, other vegetables, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,,
moong dal, other dals, raw peanuts, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, gourd / cucumber, other rice products, other vegetables,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, besan, ice creams / desserts, namkeen, other dry fruits, raisins, raw rice, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,
beans, boiled rice, exotic vegetables, ghee, health drinks, maida, moong dal, namkeen, organic masalas / spices, other vegetables, root vegetables, sooji / rava, toor dal, urad dal, whole spices,,,,,,,,,,,,,
beans, healthy / digestive biscuits, jaggery, organic f/v, other vegetables, root vegetables, sooji / rava, sugar, whole spices,,,,,,,,,,,,,,,,,,,
banana, boiled rice, chips, gourd / cucumber, moong dal, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,
beans, bread, other vegetables, vinegar,,,,,,,,,,,,,,,,,,,,,,,,
cooking paste,,,,,,,,,,,,,,,,,,,,,,,,,,,
cookies, exotic vegetables, organic dals / pulses, organic flours, organic masalas / spices, organic salt,sugar / jaggery, other dals, other dry fruits, other pickle, other rice products, sooji / rava, whole spices,,,,,,,,,,,,,,,
organic f/v, other juices, raw peanuts, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cream biscuits, gourd / cucumber, hair oil, jaggery, root vegetables, shaving cream, foam / gels, shoe polish, sooji / rava,,,,,,,,,,,,,,,,,
beans, bread, gourd / cucumber, maida, moong dal, other rice products, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,
banana, cookies, gourd / cucumber, healthy / digestive biscuits, namkeen, other vegetables,,,,,,,,,,,,,,,,,,,,,,
banana, chips, corn snacks, gourd / cucumber, moong dal, namkeen, raw rice, snacky nuts, toor dal, whole spices,,,,,,,,,,,,,,,,,,
banana, curd, other juices, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,
banana, basmati rice, bread, chips, cooking paste, health drinks, milk, namkeen, other sweets, other vegetables, shampoo, toor dal,,,,,,,,,,,,,,,,
banana, energy drinks, organic f/v, organic rice / rice products, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, boiled rice, cooking paste, gourd / cucumber, other dals, root vegetables, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,,
banana, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
banana, jaggery, other rice products, raw rice, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, liquid soaps / bars, root vegetables, sugar, toor dal,,,,,,,,,,,,,,,,,,,,,,,
bread, cleaning / dust cloth, glucose, marie / milk biscuits, healthy / digestive biscuits, other dals, raw rice,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, organic f/v, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
mosquito repellent, snacky nuts, sooji / rava, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, cashews, healthy / digestive biscuits, moong dal, namkeen, other dals, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,
banana, jaggery, other dals, other rice products, other vegetables, root vegetables, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, gourd / cucumber, moong dal, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, gourd / cucumber, jaggery, other vegetables, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,
banana, dairy / cheese, glucose, marie / milk biscuits, mosquito repellent, organic flours, organic masalas / spices, other insect repellent, root vegetables, whole spices,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, gourd / cucumber, other vegetables, root vegetables, vinegar,,,,,,,,,,,,,,,,,,,,,,
corn snacks, healthy / digestive biscuits, honey, liquid detergent, namkeen, organic rice / rice products, other juices, pasta / noodles,,,,,,,,,,,,,,,,,,,,
hair oil, organic masalas / spices, other dry fruits, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
cooking sauce, other juices, raw rice, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
cream biscuits, glucose, marie / milk biscuits, instant pastas, other rice products, raw rice, snacky nuts, sooji / rava, sunflower oils, yogurt / lassi,,,,,,,,,,,,,,,,,,
curd, other vegetables, root vegetables, sanitary pads, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,
curd, organic dry fruits, organic f/v, other vegetables, root vegetables, vinegar,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, organic f/v, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, bread, raw rice, shaving cream, foam / gels,,,,,,,,,,,,,,,,,,,,,,,
organic flours, organic juices, organic salt,sugar / jaggery,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, cashews, gourd / cucumber, other dry fruits, raisins, vinegar,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, health drinks,,,,,,,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, organic rice / rice products, raw peanuts, root vegetables, sugar, whole grains,,,,,,,,,,,,,,,,,,,,,,
honey,,,,,,,,,,,,,,,,,,,,,,,,,,,
